,0
1471,1095284799088910336
1472,1205446765081702400
1473,1165500339618897920
1474,907648749941354496
1475,3219367916
1476,381794687
1477,1183267269951946752
1478,944765121691131904
1479,1178104148568371200
1480,1181611243976589312
1481,913473511280205824
1482,2320943677
1483,1101659005439672320
1484,1119165231408697344
1485,1103105988385660928
1486,880670687127629824
1487,922731354445377536
1488,1157135434478080000
1489,323635375
1490,420898754
1491,1196010721890275328
1492,1205229280948408320
1493,1719141902
1494,188221206
1495,1031949045172850688
1496,2451773310
1497,1111016671966359552
1498,1119203523135033344
1499,4918205898
1500,808051518242979840
1501,1029110086923300864
1502,1198620526979117056
1503,1198490909274337280
1504,1101647025882480640
1505,1203425129285316608
1506,1206332009443840000
1507,1123216146659008512
1508,1198268626635313152
1509,1171684431704117248
1510,1161268759434149888
1511,846284049085714432
1512,1056384387896487936
1513,1197554794858106880
1514,1190517725858160640
1515,1205044465800364032
1516,1205427928479068160
1517,1196540766069198848
1518,152397007
1519,1121358238463737856
1520,3311334187
1521,1175708089930043392
1522,1152095707886739456
1523,1202099635612991488
1524,1202595844123320320
1525,1166925382093697024
1526,1102366739394813952
1527,1160158691854655488
1528,1127622512634880000
1529,1199650791507644416
1530,1203939997893591040
1531,963924104909697024
1532,1125077030385491968
1533,4485453812
1534,902903282946908160
1535,1132562864022200320
1536,1387893734
1537,1185942685783224320
1538,1192469092914982912
1539,1086161076931026944
1540,1200789184115400704
1541,941719969
1542,891642088638488576
1543,1197748727844261888
1544,1176118642632617984
1545,1198501639327539200
1546,1192861508855685120
1547,1203558683499565056
1548,2401438104
1549,1194438118151262208
1550,900683416173125632
1551,3038383194
1552,831145713354420224
1553,1128608460575109120
1554,297211715
1555,1121633724850790400
1556,4060148952
1557,1073900452339576832
1558,1204130111190175744
1559,703941854463549440
1560,1204130111190175744
1561,298536682
1562,3059570185
1563,4859837812
1564,1179901071990444032
1565,1196037531873300480
1566,1067242751601737728
1567,1194165024383614976
1568,998726079832457216
1569,147165816
1570,1086253621069529088
1571,150864713
1572,1110816027728723968
1573,1110540299174989824
1574,1139135997583581184
1575,1146982854489825280
1576,1123246111328690176
1577,1187943638728208384
1578,1192963263404945408
1579,1192161319744458752
1580,113944321
1581,1206112490783825920
1582,922843978960998400
1583,1202120243314929664
1584,1157900214230847488
1585,1110540299174989824
1586,2191913833
1587,1113748630555385856
1588,151811037
1589,990729985139736576
1590,1203611086341079040
1591,1191790716613099520
1592,702589673391132672
1593,1183693507778641920
1594,2581153140
1595,1028812735897726976
1596,1130822106734682112
1597,83884532
1598,136560682
1599,1092054847744966656
1600,832768101976416256
1601,1196361731984936960
1602,1619033696
1603,1157336049103675392
1604,1113748630555385856
1605,1206416573415579648
1606,276108015
1607,1123723123122065408
1608,814787917042184192
1609,1189907104112373760
1610,872272619537444864
1611,371585996
1612,1133029658184708096
1613,1186283165901565952
1614,1132322433875283968
1615,832466239574331392
1616,1202173695202152448
1617,1112808122169548800
1618,4519406301
1619,1206134914925682688
1620,1133629522064990208
1621,907648749941354496
1622,107700424
1623,1201736043545841664
1624,1161589800597483520
1625,91904708
1626,1200385680469192704
1627,1179044412128522240
1628,107803506
1629,288736616
1630,150864713
1631,1200084131805159424
1632,4689769650
1633,1183020775235698688
1634,2946803768
1635,2581153140
1636,253525807
1637,1104102694313185280
1638,1148570634940747776
1639,1131668791669215232
1640,1174682401471119360
1641,371012638
1642,1148449319479066624
1643,1016996555037917184
1644,1179637793850445824
1645,991298620547710976
1646,891795524679905280
1647,3225573265
1648,122875516
1649,987718476197318656
1650,1204978271844044800
1651,381794687
1652,1196311449242497024
1653,1205639464221106176
1654,2744520366
1655,171273202
1656,1145274688198701056
1657,90583662
1658,1146477834287734784
1659,4689769650
1660,2753488886
1661,1196330775651635200
1662,1130038463628111872
1663,1204978271844044800
1664,1183230767066800128
1665,1019933145049600000
1666,1135588338285535232
1667,929217861112905728
1668,1200726496496586752
1669,1110540299174989824
1670,1043412867913904128
1671,1193758758704316416
1672,1025175382092210176
1673,2575985114
1674,2850064992
1675,1206577638510219264
1676,1192990724846800896
1677,1155824845361307648
1678,979734921945075712
1679,1054384705536028672
1680,3183316776
1681,758096291528216576
1682,1080865642721361920
1683,1118384449291468800
1684,1171968125178265600
1685,1172362466371653632
1686,1146868361067843584
1687,1054216824542412800
1688,1160013009911209984
1689,1080838956986630144
1690,1095896888971161600
1691,1194791242175000576
1692,1175330843549667328
1693,236811934
1694,1203895770736283648
1695,1193804533039656960
1696,1163753337742753792
1697,1193652964323287040
1698,1061412278166147072
1699,1031782612916887552
1700,990729985139736576
1701,2580569905
1702,837622054476115968
1703,1199650791507644416
1704,1148437534223081472
1705,1047369058704736256
1706,980832879755186176
1707,4692654798
1708,1158009761935192064
1709,727572902606819328
1710,897016582110498816
1711,700527935233495040
1712,1913040180
1713,1198492467718279168
1714,2946803768
1715,2945000052
1716,847052809547657216
1717,1179649565630197760
1718,1203562901748867072
1719,1125515015887265792
1720,4372291288
1721,1165525927213850624
1722,1077384786597994496
1723,1180811729732870144
1724,2877651816
1725,211049231
1726,1202306506835865600
1727,1110540299174989824
1728,1519175312
1729,239828244
1730,1206374142661951488
1731,2239199006
1732,714583980532563968
1733,602904575
1734,1152494691083939840
1735,1100582201010212864
1736,1110524626948354048
1737,989578013632290816
1738,1019933145049600000
1739,1205639464221106176
1740,1370021790
1741,1172817437319819264
1742,1145647434715918336
1743,1194791242175000576
1744,1045899685666316288
1745,1202984383768084480
1746,135737292
1747,1185783925672562688
1748,1150260436450889728
1749,1202595844123320320
1750,1185770833358155776
1751,1194186610952134656
1752,1179723040344571904
1753,1188714371867787264
1754,1493243972
1755,115646254
1756,3326389326
1757,2581153140
1758,1196815953775845376
1759,1190237447311020032
1760,1203523684415111168
1761,1206387176931332096
1762,780297785530720256
1763,1126621604991995904
1764,1130768551772483584
1765,1193726745100406784
1766,1632573349
1767,1202595844123320320
1768,1191210666591498240
1769,1192396243713945600
1770,848476455923204096
1771,1157611864659918848
1772,283622357
1773,225361081
1774,1096734019008393216
1775,802678071492943872
1776,2945759832
1777,1445317670
1778,1028939393724178432
1779,1192336637826494464
1780,999220086656266240
1781,3268423416
1782,1134715328099840000
1783,1196062091662299136
1784,1205866070004977664
1785,1175829903633108992
1786,1198649773248729088
1787,1187724995729846272
1788,1110540299174989824
1789,1043412867913904128
1790,510052527
1791,719605316
1792,1171133383075745792
1793,713963033773547520
1794,961435394213490688
1795,1189461927908372480
1796,840034675192086528
1797,1189120507443965952
1798,1059460661091004416
1799,132932515
1800,297779278
1801,881883060752404480
1802,816444632993173504
1803,2415419528
1804,1199650791507644416
1805,1141977372096266240
1806,4713715814
1807,918799685380214784
1808,2291381868
1809,1161421090213679104
1810,1088648175697649664
1811,3092443319
1812,1135787318952906752
1813,100852055
1814,1187943774057447424
1815,1204724408314683392
1816,1054468201906458624
1817,1187508557878571008
1818,1160751064460562432
1819,376688231
1820,1129392989262888960
1821,1202595844123320320
1822,1119837591740665856
1823,1141252818440863744
1824,3022197223
1825,912937897803657216
1826,1198620526979117056
1827,1206147916005404672
1828,1191961702457323520
1829,67278746
1830,1195870099309092864
1831,1178514153062817792
1832,3814738752
1833,1050410541418598400
1834,1719027121
1835,978514749410353152
1836,1123545357097455616
1837,933235342508826624
1838,804034292
1839,984374099395862528
1840,1124548220053385216
1841,126505968
1842,265771330
1843,1123545357097455616
1844,1174683180001124352
1845,1140097178930565120
1846,124750923
1847,1085841068929609728
1848,723887807870050304
1849,1166624036409024512
1850,1158073446816813056
1851,3177033169
1852,1096033756433940480
1853,891324109505691648
1854,1182321177936707584
1855,2594875153
1856,2581153140
1857,1120121826397442048
1858,1173048132227059712
1859,1077198474251141120
1860,1170481083202166784
1861,1121207307767914496
1862,997482257634885632
1863,1621313275
1864,1106095465202802688
1865,1182782405486116864
1866,1182782405486116864
1867,4689769650
1868,1149162011118526464
1869,1141779238456123392
1870,1159002109989142528
1871,987680811406180352
1872,1111921004031303680
1873,1094197135497555968
1874,1130038463628111872
1875,3322367652
1876,1124965765583556608
1877,1172362466371653632
1878,704139891978809344
1879,2839377176
1880,1093757240350146560
1881,1203188608259125248
1882,1190914343682002944
1883,1168034861275156480
1884,1196060648335007744
1885,2912412618
1886,1113326467600003072
1887,1017946356147613696
1888,1196428325994016768
1889,143377881
1890,297960728
1891,1120269050007810048
1892,1131834059812773888
1893,849581351347003392
1894,1087159928333119488
1895,1202306506835865600
1896,1056215706985852928
1897,1153198698991620096
1898,1196765076947996672
1899,1171410335082827776
1900,144440694
1901,367079102
1902,1204341889249529856
1903,1186938476815699968
1904,887694962334154752
1905,1184010700714397696
1906,2362553275
1907,993404504497209344
1908,1136275326386954240
1909,1156622251321516032
1910,994353850411663360
1911,2286666116
1912,1051376264647389184
1913,257340053
1914,132422165
1915,948155185003683840
1916,1169183949844647936
1917,1199626499906662400
1918,1177856108712513536
1919,883563921109417984
1920,1074373936534695936
1921,1184401508487426048
1922,484206291
1923,1101891954734960640
1924,1251136742
1925,1203575829273309184
1926,1187814668678492160
1927,1158293561890283520
1928,937664212511309824
1929,1122465862357700608
1930,1187142275421179904
1931,1186629570226556928
1932,935396339516448768
1933,1046726905095811072
1934,1430511384
1935,65814381
1936,1160759881516740608
1937,4533543384
1938,1152578543223656448
1939,1050823723782004736
1940,1192924458941480960
1941,1063201737241055232
1942,1116348326008348672
1943,1110540299174989824
1944,218782724
1945,107914857
1946,1129078676950175744
1947,1043412867913904128
1948,941055008
1949,563646483
1950,1190456253446639616
1951,1204656513802887168
1952,1201308115917930496
1953,1202306506835865600
1954,1185602005374357504
1955,107914857
1956,3039448296
1957,107914857
1958,1191961702457323520
1959,1203858926766190592
1960,1051280339216134144
1961,107914857
1962,1153103751336493056
1963,107914857
1964,1099731071602696192
1965,4468790242
1966,81853644
1967,1174030595095056384
1968,1169141675429699584
1969,107700424
1970,784213122043129856
1971,1206038016982044672
1972,1155482240958099456
1973,1153573590895222784
1974,3305708852
1975,1144239362944618496
1976,2841863726
1977,1192242986559528960
1978,744044363580313600
1979,3305708852
1980,1187943638728208384
1981,1068823156071133184
1982,1109318141157359616
1983,1174897272527544320
1984,1122886769341534208
1985,1199650791507644416
1986,958731343646490624
1987,991298620547710976
1988,107914857
1989,107914857
1990,929152631339024384
1991,192587421
1992,1165493516878766080
1993,1124287359678238720
1994,1199512475214831616
1995,1034339319979302912
1996,1158670858270867456
1997,2304238470
1998,66081766
1999,1131854181000630272
2000,829653923115831296
2001,107914857
2002,1201820445806215168
2003,3305708852
2004,1097795959109513216
2005,1062333556087640064
2006,107914857
2007,107914857
2008,1201071372899770368
2009,1126325512895221760
2010,887013510575562752
2011,1206030953925103616
2012,1200921368625213440
2013,1117027929785942016
2014,1030261996116033536
2015,1192793598682513408
2016,107914857
2017,1043412867913904128
2018,318528641
2019,311906985
2020,1094097504197521408
2021,1198960859785113600
2022,1158184991022411776
2023,1107266121483194368
2024,1190312386378395648
2025,813812098102738944
2026,1173954229955780608
2027,1177939463286034432
2028,1165943563890257920
2029,1131465917857009664
2030,1008977618295664640
2031,949651255193825280
2032,1188001692559691776
2033,134011789
2034,1199650791507644416
2035,3324030295
2036,376688231
2037,1201772116342792192
2038,270156808
2039,4859837812
2040,1029006923457130496
2041,3831449232
2042,1194820097157677056
2043,1141619414652993536
2044,1093000765134725120
2045,107914857
2046,459252580
2047,1206181069034143744
2048,107914857
2049,1188725237610758144
2050,1201662486207819776
2051,1200004923233951744
2052,107914857
2053,1167290810049548288
2054,1190752781356847104
2055,907648749941354496
2056,1292082252
2057,1152115795293605888
2058,1199869677322874880
2059,1044805733550882816
2060,484431688
2061,1050708166424444928
2062,107914857
2063,3117628382
2064,1103709100150382592
2065,970991505778208768
2066,951476139955961856
2067,1155482240958099456
2068,700527935233495040
2069,1179649565630197760
2070,880670687127629824
2071,2238608671
2072,1099295817406373888
2073,1194164418755493888
2074,1200088539825758208
2075,3521340373
2076,1951346688
2077,107914857
2078,745576438401630208
2079,1140097178930565120
2080,107914857
2081,916185391874502656
2082,107914857
2083,1130364564820844544
2084,273354851
2085,899149442967666688
2086,1205427928479068160
2087,1196043436979150848
2088,1519175312
2089,847081087155154944
2090,114976014
2091,1178086978702712832
2092,1200898540706263040
2093,107914857
2094,783254869884841984
2095,3067777777
2096,761860435867873280
2097,2946803768
2098,1203895770736283648
2099,1199643226635980800
2100,1202595844123320320
2101,107914857
2102,2878882423
2103,1205478542684782592
2104,1164804890771636224
2105,824051854015221760
2106,1073120246788026368
2107,1199920649654784000
2108,1131254783216459776
2109,943643003314249728
2110,1111557476057378816
2111,1200260369236652032
2112,1165900648270856192
2113,1123837227635752960
2114,1203895770736283648
2115,107914857
2116,1019933145049600000
2117,1100669323612368896
2118,1158621325826461696
2119,107914857
2120,380620597
2121,459252580
2122,273354851
2123,216661927
2124,3069491359
2125,832768101976416256
2126,2318637096
2127,1025321341895864320
2128,1200477832024977408
2129,1071233743535259648
2130,1187943774057447424
2131,124750923
2132,1143554423211167744
2133,1191158588858757120
2134,1179933867035095040
2135,1111163227612676096
2136,133597060
2137,1050060016277893120
2138,1178261756730200064
2139,1170691232584077312
2140,1519175312
2141,289776464
2142,1206250608484704256
2143,1459697467
2144,1182782405486116864
2145,1202595844123320320
2146,2467224781
2147,1119203523135033344
2148,718583479835865088
2149,2406731161
2150,1206030953925103616
2151,1205430500640382976
2152,560166397
2153,969629669187178496
2154,1168503172039499776
2155,748803672696508416
2156,1196355316964712448
2157,2846177492
2158,1184352594950414336
2159,933882270527524864
2160,1166274956675600384
2161,3268687118
2162,1203910634326220800
2163,1157183038213611520
2164,1146562217707393024
2165,3224892775
2166,1044405028503482368
2167,121298303
2168,270156808
2169,1185353935910924288
2170,1196387986209984512
2171,1203910634326220800
2172,1122085357795725312
2173,379964360
2174,3311334187
2175,1159242119367651328
2176,890156676187172864
2177,703941854463549440
2178,1016109078219612160
2179,272511654
2180,245667826
2181,1031949045172850688
2182,1087919726817349632
2183,2547718103
2184,2581153140
2185,2946803768
2186,1110540299174989824
2187,1157491857934278656
2188,3232765459
2189,801248533957341184
2190,1165213187483897856
2191,1082086680641720320
2192,1189978550872485888
2193,1204954950993735680
2194,857176593793376256
2195,2861669444
2196,1202861197999009792
2197,3874846398
2198,1013378254344876032
2199,107914857
2200,1143782021329817600
2201,1195090628054413312
2202,1197346669890637824
2203,1200757351197708288
2204,1111277067314720768
2205,1192357982694039552
2206,1194791242175000576
2207,1119953221160620032
2208,2364937262
2209,89930503
2210,1206144134622220288
2211,766951394209259520
2212,2988741905
2213,915378802699538432
2214,853485447040819200
2215,1086061904513032192
2216,124750923
2217,3022197223
2218,381794687
2219,1188586480765153280
2220,1138759321536192512
2221,1176062518801731584
2222,1149103361309827072
2223,2211928028
2224,3233278430
2225,107914857
2226,1482027379
2227,1204978271844044800
2228,484431688
2229,51935856
2230,2333792718
2231,77844759
2232,1043412867913904128
2233,66081766
2234,1107266121483194368
2235,749918002267598848
2236,124750923
2237,4832259813
2238,378991317
2239,1196364037128196096
2240,140035568
2241,1203939997893591040
2242,1199869677322874880
2243,283622357
2244,1161126933087674368
2245,1202266689401806848
2246,1087588856101097472
2247,963597742730657792
2248,1184661735841685504
2249,2406731161
2250,2946803768
2251,1196087551045459968
2252,1003193641446207488
2253,1166274956675600384
2254,1013363061862776832
2255,840034675192086528
2256,1459697467
2257,933882270527524864
2258,1155482240958099456
2259,3305708852
2260,1205430500640382976
2261,1120424178031550464
2262,804360613338038272
2263,709641773987930112
2264,1176894029474123776
2265,1142428697678344192
2266,420898754
2267,1141977372096266240
2268,1205030958673453056
2269,330663808
2270,1083101667447324672
2271,978195852043915264
2272,810517581853405184
2273,1341432919
2274,1198620526979117056
2275,955957541913034752
2276,3301475514
2277,1182208003455377408
2278,107914857
2279,1192593211824336896
2280,3311334187
2281,1198124845730430976
2282,1206577638510219264
2283,1146701465697652736
2284,1312578692
2285,1166274956675600384
2286,1116253818428092416
2287,3102721038
2288,3140930974
2289,1204724408314683392
2290,1179957541079408640
2291,1205430500640382976
2292,3831035292
2293,121616560
2294,2239199006
2295,1121111680883105792
2296,1145685307473317888
2297,939054018579505152
2298,1315240945
2299,708865000635367424
2300,889413951502508032
2301,1093485294383333376
2302,1201999742802255872
2303,4747421120
2304,1519175312
2305,275016443
2306,1155049490337812480
2307,1075326976229928960
2308,1198829860010876928
2309,2946803768
2310,1206250608484704256
2311,3068501580
2312,1153103751336493056
2313,3622644552
2314,957862690612899840
2315,1047309734267834368
2316,1152100718506995712
2317,935066861191827456
2318,107700424
2319,1166580988522184704
2320,1120926565796208640
2321,1096200423424253952
2322,943503175
2323,1179039440078962688
2324,107914857
2325,879030159415795712
2326,915817558011371520
2327,1138387816461873152
2328,884544289073528832
2329,629325565
2330,916185908860264448
2331,1120121826397442048
2332,1043412867913904128
2333,1124902968694792192
2334,898954372612104192
2335,560166397
2336,107914857
2337,1206577638510219264
2338,2569472851
2339,709641773987930112
2340,1119820591769378816
2341,1206783358920839168
2342,1101617828648509440
2343,925085012
2344,1145391729668841472
2345,2701345184
2346,1171664369094205440
2347,2581153140
2348,1191834492702322688
2349,1188879462978347008
2350,1081829768310317056
2351,1196387986209984512
2352,1206299836045119488
2353,107914857
2354,1205482914986618880
2355,1021956688897761280
2356,1143568979157377024
2357,1153266561580318720
2358,763677318430588928
2359,2949559033
2360,4095649759
2361,1120424178031550464
2362,1205773708159324160
2363,836734442
2364,844890743126736896
2365,111871893
2366,1149636579264094208
2367,1050060016277893120
2368,1043412867913904128
2369,1192814556386598912
2370,1140097178930565120
2371,2406731161
2372,832932288
2373,3113807447
2374,270156808
2375,1173215490904227840
2376,1190383479873126400
2377,2239199006
2378,1199650791507644416
2379,121616560
2380,1201308115917930496
2381,907648749941354496
2382,1519175312
2383,1146982854489825280
2384,1185835874371551232
2385,956049031507177472
2386,963597742730657792
2387,1312578692
2388,373928998
2389,974633372822597632
2390,124750923
2391,1194820097157677056
2392,1128323513482219520
2393,107914857
2394,232716867
2395,880670687127629824
2396,866759212323426304
2397,1204941262601801728
2398,975227959811358720
2399,459252580
2400,893806015291863040
2401,1204223564435480576
2402,843160908998234112
2403,2905308458
2404,1105627737954279424
2405,945449905
2406,1154313367915511808
2407,4859837812
2408,706540548
2409,1146038870703669248
2410,1096033756433940480
2411,1115069149225549824
2412,952954541367992320
2413,778496682795278336
2414,950360483323760640
2415,925085012
2416,986097096620064768
2417,253525807
2418,1135891156519202816
2419,1158317943169544192
2420,2451773310
2421,836868655380107264
2422,381794687
2423,1175559730736988160
2424,1174832705701179392
2425,1191326543982710784
2426,1203910634326220800
2427,1178165580718718976
2428,1206250608484704256
2429,968810950542311424
2430,994556639834341376
2431,1192733547632582656
2432,960430396411338752
2433,1201348402396581888
2434,865160102252208128
2435,1182782405486116864
2436,1050665365443731456
2437,950360483323760640
2438,1188503631969996800
2439,1203896890808401920
2440,1206068022953164800
2441,1165964701898948608
2442,800448714
2443,3117628382
2444,1198620526979117056
2445,87647337
2446,1202209421625057280
2447,1194494262701785088
2448,1128257798641315840
2449,1200476263250423808
2450,1120121826397442048
2451,879642781731266560
2452,1055341519106801664
2453,1130038463628111872
2454,1206244442790752256
2455,151151587
2456,1091891461426036736
2457,3245646709
2458,1195150053691678720
2459,1128975287268413440
2460,1149262764734464000
2461,1172257889479577600
2462,719749064787693568
2463,1043412867913904128
2464,1111946482163159040
2465,1140097178930565120
2466,3299376589
2467,991298620547710976
2468,1188660553662656512
2469,1156853628763660288
2470,1143354467024175104
2471,1190610032557092864
2472,1202941616815665152
2473,1137976921914916864
2474,1180821933660618752
2475,1200682418971111424
2476,412877372
2477,700527935233495040
2478,1123921108942692352
2479,1170980610061426688
2480,1098920324874158080
2481,1152869853704814592
2482,1050408286028087296
2483,1182782405486116864
2484,1148071643522064384
2485,2950783142
2486,749918002267598848
2487,95777277
2488,1143664595703222272
2489,1179010446646374400
2490,3219367916
2491,1204201029375418368
2492,1194909799571308544
2493,809921691748941824
2494,107914857
2495,1080675079279697920
2496,1190610032557092864
2497,1137921902222094336
2498,2719372644
2499,1177930821358850048
2500,1153272386340286464
2501,1194820097157677056
2502,408846654
2503,1202981203449655296
2504,1203326056934998016
2505,1198979438546866176
2506,162718423
2507,1192403964949479424
2508,1175759437660708864
2509,1127226207253086208
2510,1125389183055323136
2511,1200711462345293824
2512,1196629685930614784
2513,1162273120146735104
2514,1205446765081702400
2515,1181034179577860096
2516,1151476475134017536
2517,1182782405486116864
2518,1131196865079201792
2519,714583980532563968
2520,773424657093500928
2521,15462787
2522,3224892775
2523,941248203957010432
2524,1155751765335302144
2525,1191790716613099520
2526,1206250608484704256
2527,1647566628
2528,1083977318484271104
2529,1200385680469192704
2530,2930748463
2531,2995510694
2532,1167067383246123008
2533,1153246356812648448
2534,1201348402396581888
2535,965023916
2536,249527688
2537,1701821376
2538,1184307036978208768
2539,880670687127629824
2540,949625062692331520
2541,1038641158988034048
2542,1192419684181610496
2543,232716867
2544,1126526173989576704
2545,1180828356180238336
2546,1097511468122005504
2547,1028616007546335232
2548,720533687704485888
2549,747346964543479808
2550,1188519696
2551,975526914512207872
2552,1154313367915511808
2553,1935958208
2554,1137928322556485632
2555,1192466437203361792
2556,1191633923870085120
2557,63817476
2558,1179044412128522240
2559,1166274956675600384
2560,1199153932787830784
2561,1033791155249586176
2562,891186523378302976
2563,106401793
2564,1104219904574554112
2565,107914857
2566,1195443731911995392
2567,1194988940547117056
2568,1196815953775845376
2569,702743163916582912
2570,1199164484171907072
2571,1163248642720878592
2572,1177490259098996736
2573,1038750743321174016
2574,1199512475214831616
2575,1175708089930043392
2576,853485447040819200
2577,1647566628
2578,1177945674811232256
2579,1120424178031550464
2580,1121111680883105792
2581,1125515015887265792
2582,1201053729861984256
2583,245667826
2584,1199260180698910720
2585,394628018
2586,1199544831552499712
2587,1199153932787830784
2588,1199153932787830784
2589,1143471799092465664
2590,1163035256590458880
2591,1163035256590458880
2592,1199153932787830784
2593,1182782405486116864
2594,1158009761935192064
2595,1117668317420896256
2596,970243028198727680
2597,1125515015887265792
2598,3410162424
2599,1116555067039993856
2600,1202595844123320320
2601,778669771717914624
2602,1168237496255205376
2603,1084229219138252800
2604,1169575476660039680
2605,1122715760248254464
2606,368667129
2607,1160558566962425856
2608,725421570810859520
2609,1188519696
2610,22357441
2611,146735412
2612,1161126933087674368
2613,1192046047574425600
2614,880670687127629824
2615,951841333
2616,1122808088262848512
2617,1105857448131342336
2618,3624026534
2619,1105063382795931648
2620,1205397845169197056
2621,1184463382037970944
2622,1105063382795931648
2623,28730960
2624,1194412661724925952
2625,1121382648377638912
2626,1851190771
2627,1139698246207434752
2628,1188660553662656512
2629,1166621970747858944
2630,1206868325386596352
2631,1196629685930614784
2632,1101800452256075776
2633,1101800452256075776
2634,1204854068335857664
2635,1122808088262848512
2636,246177697
2637,912180140708315136
2638,1101826628378918912
2639,1182331537896828928
2640,1112706598013550592
2641,2288436036
2642,74194978
2643,1183008314507939840
2644,2357526428
2645,1123200069279391744
2646,1099935445708722176
2647,1117454377449590784
2648,1126793942710636544
2649,1153902616734314496
2650,1164994758957076480
2651,1201793147455459328
2652,1201418697534926848
2653,938782138794569728
2654,565489890
2655,265782658
2656,1180090511983427584
2657,908724949803610112
2658,1198705498977030144
2659,1193526175856902144
2660,1090589049612525568
2661,1158739904970416128
2662,1122888521654636544
2663,1120574259825401856
2664,1141548928417951744
2665,1198611718496247808
2666,2237574566
2667,1121753901668163584
2668,1101648689779654656
2669,3846130939
2670,876429945060302848
2671,872343602244059136
2672,1187926529340129280
2673,1204941262601801728
2674,1117074110071353344
2675,1123156482961358848
2676,1023472068552052736
2677,1162262958279282688
2678,1117698336537096192
2679,1095309012604674048
2680,1192606448523464704
2681,1185100256096280576
2682,1122855479036841984
2683,1133436508432560128
2684,1192963263404945408
2685,1013079793636700160
2686,1148421239553310720
2687,1391038734
2688,1203973873194061824
2689,1204843725983113216
2690,1145121816
2691,1138744129632911360
2692,1199869677322874880
2693,1131196865079201792
2694,1168397312667684864
2695,1074873679090085888
2696,934970775051706368
2697,1169247771552993280
2698,976421368890671104
2699,80511867
2700,1123216146659008512
2701,1050060016277893120
2702,1205981233408286720
2703,1064152963323584512
2704,1071233743535259648
2705,912403562
2706,1046117798261313536
2707,3286462392
2708,1123572252757204992
2709,1123735755896119296
2710,87383637
2711,329635137
2712,2375956555
2713,922316173923848192
2714,1187347555312529408
2715,1026779439823171584
2716,1056439525147328512
2717,1176885593629790208
2718,113644204
2719,1202892460696850432
2720,1119240014548951040
2721,1199584152971988992
2722,1080298915289681920
2723,276932190
2724,872386146533289984
2725,2877651816
2726,96686375
2727,1187011522691653632
2728,69008611
2729,167395593
2730,730517192
2731,958731343646490624
2732,1198573898771525632
2733,94485981
2734,63696659
2735,1187635963574382592
2736,1114125680533336064
2737,1101865382653149184
2738,1199171267812708352
2739,1197860425263484928
2740,1151128957611175936
2741,898954372612104192
2742,1201204954133749760
2743,1078967190592745472
2744,864063785560023040
2745,983889035507544064
2746,633663636
2747,1050408286028087296
2748,999243724457525248
2749,1165427780479139840
2750,293253655
2751,1190209930512367616
2752,1191238243779371008
2753,1195353439473041408
2754,1135843590050066432
2755,709687245704310784
2756,998896369300471808
2757,1070481119609384960
2758,1207257697009029120
2759,898954372612104192
2760,1185270589419708416
2761,2953713626
2762,1112614878114570240
2763,379382447
2764,1204624222653337600
2765,4123979354
